symbol,timestamp,open,high,low,close,adj_close,volume,source,ingestion_time
AMZN,2021-01-04 00:00:00+00:00,124.34710476248135,124.80269844223767,123.75578371574244,124.43789369893734,124.43789369893734,9747013.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-05 00:00:00+00:00,124.43482716630064,124.68554262619185,121.94891346821183,122.22339929971673,122.22339929971673,4866338.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-06 00:00:00+00:00,121.63208356445983,122.57545140727929,118.85633863211366,119.32075622550016,119.32075622550016,2653930.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-07 00:00:00+00:00,119.20035043798562,120.27280081926847,115.11512613677196,116.48777422038941,116.48777422038941,3578454.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-08 00:00:00+00:00,116.4686508578026,116.66597594485677,114.69811911897828,115.64869010314126,115.64869010314126,6849158.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-11 00:00:00+00:00,115.53520298422497,118.96912304385192,115.17893246472615,117.99191088070805,117.99191088070805,5223283.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-12 00:00:00+00:00,117.43396771175973,118.22055979449907,115.55894636618044,116.4516469764197,116.4516469764197,4116203.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-13 00:00:00+00:00,116.66777179326898,117.75736963337333,115.19691399649413,116.40200250980817,116.40200250980817,6335151.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-14 00:00:00+00:00,116.43316413847823,116.93391971984624,114.86231821662253,115.90616288845075,115.90616288845075,14295189.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-15 00:00:00+00:00,115.71510004171584,116.51188551115946,114.93526120157573,115.50123095172869,115.50123095172869,4069341.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-18 00:00:00+00:00,115.35992276874912,115.58860354539189,114.01474762363762,114.71434079959974,114.71434079959974,4077671.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-19 00:00:00+00:00,114.99541259144792,118.49200057463463,114.21091495143432,117.7006421906176,117.7006421906176,12849933.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-20 00:00:00+00:00,117.65504440314344,120.31450075635237,117.36027087190116,119.09865950453872,119.09865950453872,11831406.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-21 00:00:00+00:00,119.40456750824042,120.60674120954293,117.91148441660675,118.69024438823136,118.69024438823136,2258932.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-22 00:00:00+00:00,118.69487292427408,119.11095445020244,114.99226408467496,115.74194751029262,115.74194751029262,2844957.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-25 00:00:00+00:00,115.82264357887112,117.01925776046632,113.28997448030944,114.02754457946236,114.02754457946236,12502741.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-26 00:00:00+00:00,113.86840493270775,114.7892146374754,112.95829144426554,113.19060104732442,113.19060104732442,8256893.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-27 00:00:00+00:00,112.99666678329599,113.42416521425487,112.03940852687619,112.4333109887518,112.4333109887518,3004806.0,sample,2026-09-24 19:05:19.757444+00:00
AMZN,2021-01-28 00:00:00+00:00,112.48901444299892,113.06443469328936,111.0681751578951,112.34924656006261,112.34924656006261,14295593.0,sample,2026-09-24 19:05:19.757444+00:00
