symbol,timestamp,open,high,low,close,adj_close,volume,source,ingestion_time
GOOGL,2025-01-02 14:30:00+00:00,119.16304517076873,119.66494889389176,117.85715465898488,119.47315414539045,119.47315414539045,5077230.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 14:35:00+00:00,119.19898973452227,120.2625382655024,118.94867376480275,119.5725786786506,119.5725786786506,17951320.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 14:40:00+00:00,120.0108324134941,120.71137030249915,118.77062005152976,120.17346829365472,120.17346829365472,5539197.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 14:45:00+00:00,119.9146401025049,120.91170450591974,118.54157637634293,119.42825445101126,119.42825445101126,12727086.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 14:50:00+00:00,119.24537196874398,120.36896144769152,118.43133804334124,119.13017846034606,119.13017846034606,17916924.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 14:55:00+00:00,119.29852056422877,119.93367880079825,117.95541825148796,118.77686782820885,118.77686782820885,17996752.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:00:00+00:00,118.92280501899903,119.98624870356907,117.91312056366793,118.82430290740693,118.82430290740693,2607032.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:05:00+00:00,118.1413598707007,119.72037056079421,116.79819546592287,118.91120586243784,118.91120586243784,16078776.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:10:00+00:00,118.76863557225852,119.95245529656894,117.79583926834813,118.32094614969618,118.32094614969618,3002547.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:15:00+00:00,118.04759259798146,119.29857988832148,117.88561832313432,118.4535754018563,118.4535754018563,2449572.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:20:00+00:00,118.4506762741145,119.22970265051785,117.27718404135157,118.7839081228906,118.7839081228906,1802199.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:25:00+00:00,118.8064122947324,120.72020356264115,118.66082432404636,119.66955280695926,119.66955280695926,2921396.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:30:00+00:00,120.09431165167679,121.0950725577617,119.18625018482503,119.63404290429405,119.63404290429405,15632743.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:35:00+00:00,119.70060700067249,120.31876122135992,119.28338860498725,120.19039946456672,120.19039946456672,4394850.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:40:00+00:00,120.42845184398301,121.14163005683311,119.33346175231966,120.0745528165017,120.0745528165017,3184597.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:45:00+00:00,120.37865192186958,121.77512604294594,118.24215831261237,119.4503508151088,119.4503508151088,9015298.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:50:00+00:00,119.52051056395534,120.28721711030092,118.99728086263421,119.71886917181125,119.71886917181125,8373714.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 15:55:00+00:00,119.50066313466709,119.71856070357627,118.23107872588727,119.06496367392164,119.06496367392164,17484128.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:00:00+00:00,119.0749692657231,119.94650634726737,117.97114632378435,119.34350313602879,119.34350313602879,5850623.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:05:00+00:00,118.78228531345107,120.20134228977916,118.39655558959069,119.5810869539865,119.5810869539865,16669034.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:10:00+00:00,119.80530707544261,121.48897703175807,118.57006040850881,120.07165190481845,120.07165190481845,10183252.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:15:00+00:00,120.07849705429943,121.0641577097814,118.4809550221764,119.64469649773741,119.64469649773741,1750246.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:20:00+00:00,119.36744468428815,120.77909793098544,118.3777837714234,119.72294545297885,119.72294545297885,4841310.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:25:00+00:00,119.75788756310008,120.81276703343332,119.40638618945229,119.61322705092347,119.61322705092347,8845186.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:30:00+00:00,119.69868577082967,120.90325436840558,118.78415623185516,120.09270488676498,120.09270488676498,15897179.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:35:00+00:00,119.65230335128167,122.30518182560198,118.89531893886023,120.92831136748399,120.92831136748399,3186436.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:40:00+00:00,121.28802798257799,122.49124096866119,120.57565536950709,120.84196884748863,120.84196884748863,11448605.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:45:00+00:00,120.74958810542583,122.17821245859734,119.36885036307629,120.14509055950857,120.14509055950857,8206022.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:50:00+00:00,120.34777534071453,120.89218800404765,119.1322402924406,119.76002770453843,119.76002770453843,3321291.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 16:55:00+00:00,119.62860347231248,121.12783542075718,119.3737503013319,119.71481080943673,119.71481080943673,16096559.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:00:00+00:00,119.71227229325152,120.12498949322588,118.89263570777317,119.01770495971293,119.01770495971293,12882670.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:05:00+00:00,119.23065237751544,121.32345345410764,118.781228305955,120.06088032353671,120.06088032353671,16463005.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:10:00+00:00,120.24628976569166,122.61257511572482,119.33550578676224,121.22248830821054,121.22248830821054,15099735.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:15:00+00:00,121.08362257760531,121.69529148946951,119.62878716922587,120.98363265473216,120.98363265473216,15608434.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:20:00+00:00,120.83069640097578,121.84143088257643,120.24919789797826,121.42435495662437,121.42435495662437,16902723.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:25:00+00:00,121.54721414392723,123.00545749622488,120.32059790285211,121.62103649759254,121.62103649759254,13710581.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:30:00+00:00,121.86512238095332,122.60091829270303,120.96598503220464,122.20704231542585,122.20704231542585,16845046.0,sample,2026-09-24 19:05:19.469447+00:00
GOOGL,2025-01-02 17:35:00+00:00,122.39854590634597,123.39919572958051,121.21864456304398,123.0344861416353,123.0344861416353,2047657.0,sample,2026-09-24 19:05:19.469447+00:00
