symbol,timestamp,open,high,low,close,adj_close,volume,source,ingestion_time
MSFT,2021-01-04 00:00:00+00:00,275.5584352451521,276.5743475471116,273.38279946119604,275.93697801059983,275.93697801059983,3948521.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-05 00:00:00+00:00,275.8571314423984,278.96100383783477,274.7268089346945,277.21339862130833,277.21339862130833,12676576.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-06 00:00:00+00:00,277.21212202301143,279.12194045742416,274.3925591914441,276.96420727534064,276.96420727534064,9479487.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-07 00:00:00+00:00,276.4802148959351,278.62825916005323,274.912315328739,276.56330211961654,276.56330211961654,15262249.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-08 00:00:00+00:00,276.2935153753126,281.0863227213824,273.8189338713076,278.2477417495482,278.2477417495482,4459789.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-11 00:00:00+00:00,278.5095656199487,283.3409432774391,278.23009861381564,281.67363026455786,281.67363026455786,7994606.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-12 00:00:00+00:00,281.9097185471413,285.23898104624357,279.0266668325292,282.70668682000974,282.70668682000974,11535943.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-13 00:00:00+00:00,282.11142898774256,285.46281621111405,279.6565926526037,283.68670492010324,283.68670492010324,3707985.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-14 00:00:00+00:00,282.4623789672466,284.89823231691855,276.5592063384225,278.00765912477203,278.00765912477203,4426284.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-15 00:00:00+00:00,278.0078796749428,284.1714362104118,274.84597623035177,280.9856759387816,280.9856759387816,2388755.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-18 00:00:00+00:00,280.4331873224888,281.6812498767045,277.3495067696917,279.4139763081965,279.4139763081965,4162560.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-19 00:00:00+00:00,279.8910177216422,287.83971903217014,277.6534295931348,284.50873334292703,284.50873334292703,17791730.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-20 00:00:00+00:00,285.01247673941435,291.8792127069503,284.245961348607,291.38670279486,291.38670279486,17349455.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-21 00:00:00+00:00,291.95190689702304,294.75621286446847,282.6972350066745,283.0189749100805,283.0189749100805,1731713.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-22 00:00:00+00:00,282.96863173088184,290.53226453611865,279.8583661842305,289.9475199632392,289.9475199632392,8723267.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-25 00:00:00+00:00,289.55919777918746,292.2322373224791,286.05623429741553,286.4867530905638,286.4867530905638,7876204.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-26 00:00:00+00:00,285.07088243392315,286.44538877179195,279.91229100700616,281.25609458252984,281.25609458252984,6304767.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-27 00:00:00+00:00,281.80018215500536,283.50126413131846,277.1283830171354,280.152104013104,280.152104013104,4002857.0,sample,2026-09-24 19:05:19.366983+00:00
MSFT,2021-01-28 00:00:00+00:00,280.68277355420133,282.4961543044896,280.09711347441385,281.7352949516367,281.7352949516367,14548504.0,sample,2026-09-24 19:05:19.366983+00:00
