symbol,timestamp,open,high,low,close,adj_close,volume,source,ingestion_time
AAPL,2025-01-02 14:30:00+00:00,149.56323858210655,150.26288478547403,149.18651771414008,149.7330187551232,149.7330187551232,2758885.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 14:35:00+00:00,149.8255694137066,150.09070480144626,148.4549597426182,149.3679012497539,149.3679012497539,5364681.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 14:40:00+00:00,149.88029044426054,150.77545182208536,149.05518254943357,149.4562276990119,149.4562276990119,9713608.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 14:45:00+00:00,149.14903517683024,151.5918843834019,148.9211213940672,149.96908442539856,149.96908442539856,17131295.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 14:50:00+00:00,150.54695139060863,150.7535574021244,148.373603095052,149.88752421659063,149.88752421659063,2289903.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 14:55:00+00:00,150.13837029244564,150.98822687381238,148.50350466397705,150.0524814741491,150.0524814741491,2141269.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:00:00+00:00,149.65088431790915,150.58374902182294,148.55794310437923,150.37945225694526,150.37945225694526,15890370.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:05:00+00:00,150.35775537494516,151.92909033039078,150.06601433056449,150.80249654119115,150.80249654119115,11958098.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:10:00+00:00,151.26881458834566,152.1886006870484,149.72615535188066,150.27296636568948,150.27296636568948,2898908.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:15:00+00:00,150.1874640912444,152.28410853890907,148.7585222271717,150.56256284537855,150.56256284537855,14351530.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:20:00+00:00,150.67069399718898,152.02048903240666,150.0135686939083,150.55937840349165,150.55937840349165,6385581.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:25:00+00:00,150.73111529000553,151.96058877528716,149.0750250655144,150.20512027639285,150.20512027639285,13405826.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:30:00+00:00,150.04853458088633,150.76175237701057,149.24805050293773,149.80602467139263,149.80602467139263,12692459.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:35:00+00:00,149.88695386662403,150.21101657732626,148.9303148812182,149.6774173056438,149.6774173056438,14009072.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:40:00+00:00,149.63302516084244,151.02237821255122,148.6404446223083,149.0912009228133,149.0912009228133,10215771.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:45:00+00:00,148.89231092078504,150.3799545109084,146.52759213014028,148.23110763114053,148.23110763114053,10900927.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:50:00+00:00,148.19405869171288,149.04162657120298,147.9402455870883,148.27632939341242,148.27632939341242,7158244.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 15:55:00+00:00,148.52594582548687,149.26731990440538,147.6400043137661,148.74384935707826,148.74384935707826,12254361.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:00:00+00:00,148.7520334853592,150.22516678500568,148.03097137868096,148.60788129815668,148.60788129815668,2117211.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:05:00+00:00,148.47854929755732,149.97877642421972,146.7401683141853,149.05589285892742,149.05589285892742,11897965.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:10:00+00:00,148.98849467616927,150.30040037217148,147.48271001584015,148.8250556622169,148.8250556622169,3976243.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:15:00+00:00,148.2036815674634,149.24093649495418,146.71814956244353,148.24110767610804,148.24110767610804,10627794.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:20:00+00:00,148.59026164066535,149.43014099484265,146.92539576769536,147.34858873658473,147.34858873658473,7065843.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:25:00+00:00,146.93458080158692,147.5916627796522,145.62241187952907,146.87327287296216,146.87327287296216,13822634.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:30:00+00:00,146.78206794786706,148.36159536954216,145.38585433399723,147.73693931936813,147.73693931936813,4471464.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:35:00+00:00,147.7501654024626,148.4742350569821,145.94215659573175,147.60941425145995,147.60941425145995,7641720.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:40:00+00:00,147.73725720233585,148.375345009646,144.8512305911641,146.5481655912122,146.5481655912122,17877280.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:45:00+00:00,146.86566656630055,148.4185478828181,145.78671266623513,146.55474704154915,146.55474704154915,14093382.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:50:00+00:00,146.64779942563266,147.13995735394045,145.41640790633622,146.33541270269814,146.33541270269814,2280300.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 16:55:00+00:00,146.74218304172106,148.42513046491337,144.45941148859657,146.06505805182692,146.06505805182692,10023285.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:00:00+00:00,146.148111583931,147.05316520946076,144.7678325459564,145.69855858884637,145.69855858884637,9074907.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:05:00+00:00,145.67657952407347,146.2979812207336,145.0025668262846,145.21405481295346,145.21405481295346,3214536.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:10:00+00:00,145.04419668319133,145.48658217131225,144.19678968644897,145.00602862979062,145.00602862979062,13545161.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:15:00+00:00,144.59187363571297,145.1320127958641,143.3235029586409,143.96447067080751,143.96447067080751,7701654.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:20:00+00:00,144.21254396197756,145.67207187871915,142.1023117696589,143.3131045495144,143.3131045495144,3297544.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:25:00+00:00,143.3285453468571,144.93751254909864,142.07212985755552,143.13155565385205,143.13155565385205,15962259.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:30:00+00:00,142.64924616114112,144.6907759906049,141.73480906963277,143.57695682503154,143.57695682503154,17163823.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:35:00+00:00,143.58500735464042,144.88911414875307,142.63646473428253,143.84705301358017,143.84705301358017,11501157.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:40:00+00:00,143.8761097425079,146.58297480548399,143.64479332221927,144.9239029303381,144.9239029303381,8103185.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:45:00+00:00,144.5430238239931,146.02439303548107,143.52078339290648,145.63403692159343,145.63403692159343,5750899.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:50:00+00:00,145.4769197800933,145.7938197119877,143.8381865715263,144.56128363838775,144.56128363838775,11821712.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 17:55:00+00:00,144.37537278440598,145.2930354346327,143.77978942284727,144.87309079303355,144.87309079303355,4597514.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 18:00:00+00:00,145.1014160617716,146.86489682927987,143.90225923692145,145.44887963625342,145.44887963625342,13016710.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 18:05:00+00:00,145.2995227600874,146.67866815326025,143.9379655042531,145.58780803414845,145.58780803414845,11814252.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 18:10:00+00:00,145.60258629190594,146.77791281936805,143.18751521934755,144.51876810018223,144.51876810018223,7402636.0,sample,2026-09-24 19:05:19.247270+00:00
AAPL,2025-01-02 18:15:00+00:00,144.2741720604761,144.79712255533278,143.22968574403455,144.31533413325198,144.31533413325198,3061070.0,sample,2026-09-24 19:05:19.247270+00:00
